r,h,trn,value
NC,hh4,hssival,0.2729250146745435
NC,hh4,hpawval,0.050131767917864486
NC,hh4,hvetval,3.2944764974138434
NC,hh4,hsurval,0.6418226176878306
NC,hh4,hdisval,0.2902135474981848
NC,hh4,hedval,1.2488004615861839
NC,hh4,hcspval,0.3024230846119403
NC,hh4,hfinval,1.2088373721723993
NC,hh4,medicare,2.9646218875787156
NC,hh4,medicaid,1.4615398460932603
NC,hh5,hucval,1.23060651168623
NC,hh5,hssval,5.557919245094633
NC,hh5,hssival,0.20484101564970733
NC,hh5,hpawval,0.013521083137577005
NC,hh5,hvetval,2.4456668995581734
NC,hh5,hsurval,0.35359955947136557
NC,hh5,hdisval,0.12517922989581107
NC,hh5,hedval,0.7208070668149023
NC,hh5,hcspval,0.5596189142029617
NC,hh5,medicare,4.416684326234003
NC,hh5,medicaid,2.4795090180300003
ND,hh1,hucval,0.007741388800865849
ND,hh1,hssval,0.3897346816178583
ND,hh1,hssival,0.030938608180322912
ND,hh1,hpawval,0.009208571334702261
ND,hh1,hvetval,0.02954181845655375
ND,hh1,hsurval,0.0005661198237885462
ND,hh1,hdisval,0.017576302986828794
ND,hh1,hedval,0.028230943283582086
ND,hh1,hcspval,0.006851655402985075
ND,hh1,hfinval,0.0043987792207792215
ND,hh1,medicare,0.4754767738219073
ND,hh1,medicaid,0.3845708960501568
ND,hh2,hucval,0.07507825805423225
ND,hh2,hwcval,0.0019422239089184061
ND,hh2,hssval,0.8036135360339842
ND,hh2,hssival,0.0324612141604845
ND,hh2,hpawval,0.005797049691991787
ND,hh2,hvetval,0.059438368895434454
ND,hh2,hsurval,0.025092722907488985
ND,hh2,hdisval,0.03722927665915814
ND,hh2,hedval,0.008032140298507462
ND,hh2,hcspval,0.026679117582089556
ND,hh2,hfinval,0.019974808163265304
ND,hh2,medicare,0.42830533015673994
ND,hh2,medicaid,0.342463544576802
ND,hh3,hucval,0.14833965474326016
ND,hh3,hwcval,0.016406830087286526
ND,hh3,hssval,0.6527826558214365
ND,hh3,hssival,0.0031492445284436003
ND,hh3,hpawval,0.0009674375359342918
ND,hh3,hvetval,0.024999152871870396
ND,hh3,hsurval,0.011039439845814977
ND,hh3,hdisval,0.003723555024966118
ND,hh3,hedval,0.0488775223880597
ND,hh3,hcspval,0.010703446865671642
ND,hh3,hfinval,0.0015286975881261598
ND,hh3,medicare,0.25849124915360516
ND,hh3,medicaid,0.2066839312852668
ND,hh4,hucval,0.17427090549302307
ND,hh4,hwcval,0.022147145351043642
ND,hh4,hssval,0.6657508015133784
ND,hh4,hssival,0.0073340202721501315
ND,hh4,hvetval,0.14066767511045655
ND,hh4,hsurval,0.06069153832599119
ND,hh4,hdisval,0.1005782416297091
ND,hh4,hedval,0.008941519402985074
ND,hh4,hcspval,0.02978990274626865
ND,hh4,medicare,0.1899271342946712
ND,hh4,medicaid,0.1518615694043892
ND,hh5,hucval,0.033880139964033044
ND,hh5,hssval,0.22338288628098876
ND,hh5,hssival,0.0064595585849665125
ND,hh5,hpawval,4.871236139630391e-05
ND,hh5,hvetval,0.07004962476583211
ND,hh5,hsurval,0.025310061674008805
ND,hh5,hdisval,0.00045173906912001786
ND,hh5,hedval,0.01700744776119403
ND,hh5,hcspval,0.01459297552238806
ND,hh5,hfinval,0.08158697926530613
ND,hh5,medicare,0.3487089915987456
ND,hh5,medicaid,0.27882005868338516
OH,hh1,hucval,2.1611829433261467
OH,hh1,hwcval,0.2999081897533206
OH,hh1,hssval,9.09859235696467
OH,hh1,hssival,1.4189643558153764
OH,hh1,hpawval,0.1510321963367557
OH,hh1,hvetval,0.3267225106568483
OH,hh1,hsurval,0.1747335977444934
OH,hh1,hdisval,0.050260886958787575
OH,hh1,hedval,0.17182964477611942
OH,hh1,hcspval,0.1779597519701492
OH,hh1,hfinval,0.06868662589981447
OH,hh1,medicare,10.059608822235514
OH,hh1,medicaid,7.326167872730903
OH,hh2,hucval,2.7585556746318756
OH,hh2,hwcval,0.04796687544592031
OH,hh2,hssval,12.9887867810712
OH,hh2,hssival,0.41548315099008687
OH,hh2,hpawval,0.11183883725667351
OH,hh2,hvetval,0.7042159877852767
OH,hh2,hsurval,0.16646852696035241
OH,hh2,hdisval,0.1882417686041644
OH,hh2,hedval,0.5596334323872303
OH,hh2,hcspval,0.28379719435820894
OH,hh2,hfinval,0.11757092393320964
OH,hh2,medicare,10.01609692200468
OH,hh2,medicaid,7.294479216523116
OH,hh3,hucval,1.4389845728451325
OH,hh3,hwcval,0.08272791802656546
OH,hh3,hssval,9.983127822460272
OH,hh3,hssival,0.33187409609943536
OH,hh3,hvetval,0.8990346932344668
OH,hh3,hsurval,0.12968908810572685
OH,hh3,hdisval,0.06745913287009658
OH,hh3,hedval,0.4984725704593706
OH,hh3,hcspval,0.2021105078208955
OH,hh3,hfinval,0.013993162152133582
OH,hh3,medicare,6.305548814425596
OH,hh3,medicaid,4.592177485278744
OH,hh4,hucval,3.4871954947293395
OH,hh4,hwcval,0.09808160566223909
OH,hh4,hssval,12.428043794030971
OH,hh4,hssival,0.3971738489930429
OH,hh4,hpawval,0.04455653963039015
OH,hh4,hvetval,3.050281966409426
OH,hh4,hsurval,0.5856619011246024
OH,hh4,hdisval,1.7540108272272659
OH,hh4,hedval,1.6788460974991808
OH,hh4,hcspval,0.1932528757910448
OH,hh4,hfinval,0.355161199257885
OH,hh4,medicare,3.3040474526338683
OH,hh4,medicaid,2.4062572138948677
OH,hh5,hucval,2.284550339201144
OH,hh5,hwcval,0.004247954459203036
OH,hh5,hssval,5.1849260034477975
OH,hh5,hssival,0.06571531132895896
OH,hh5,hvetval,1.5719919564745328
OH,hh5,hsurval,0.8391733798470675
OH,hh5,hdisval,0.48995894561318026
OH,hh5,hedval,0.3670621128507463
OH,hh5,hcspval,0.11377013820895521
OH,hh5,medicare,4.79669798870034
OH,hh5,medicaid,3.493318211572368
OK,hh1,hucval,0.4719231800740979
OK,hh1,hssval,2.760768938829849
OK,hh1,hssival,0.30546087085544277
OK,hh1,hpawval,0.03017226308008214
OK,hh1,hvetval,0.1743926484830633
OK,hh1,hsurval,0.03408266714537445
OK,hh1,hdisval,0.06095144237127841
OK,hh1,hcspval,0.07607156358208955
OK,hh1,hfinval,0.07109804582560297
OK,hh1,medicare,3.0028644908798876
OK,hh1,medicaid,1.422852860104299
OK,hh2,hucval,0.5322695129697479
OK,hh2,hssval,3.4406993509746275
OK,hh2,hssival,0.3634533495065359
OK,hh2,hpawval,0.07709635318275156
OK,hh2,hvetval,0.3991156106156112
OK,hh2,hsurval,0.14802039515418502
OK,hh2,hdisval,0.07530552657951764
OK,hh2,hedval,0.06598794626865671
OK,hh2,hcspval,0.1380180795522388
OK,hh2,hfinval,0.0017047680890538036
OK,hh2,medicare,3.278968474840224
OK,hh2,medicaid,1.5468139872441988
OK,hh3,hucval,0.4686406047670997
OK,hh3,hwcval,0.038504765237191645
OK,hh3,hssval,2.582358661377461
OK,hh3,hssival,0.12225396974595086
OK,hh3,hpawval,0.06240926439425052
OK,hh3,hvetval,0.5244903646924924
OK,hh3,hsurval,0.0629383358061674
OK,hh3,hdisval,0.007512386308242294
OK,hh3,hedval,0.12971311537313432
OK,hh3,hcspval,0.03753259570149253
OK,hh3,hfinval,8.168972170686457e-06
OK,hh3,medicare,2.096285185204692
OK,hh3,medicaid,1.0158301472797042
OK,hh4,hucval,0.2445666993031917
OK,hh4,hwcval,0.313124564857685
OK,hh4,hssval,3.825263172489361
OK,hh4,hssival,0.0690933168988429
OK,hh4,hvetval,1.14801381355848
OK,hh4,hsurval,0.3459861609118942
OK,hh4,hdisval,0.33998568334231566
OK,hh4,hedval,0.15572006492537313
OK,hh4,hcspval,0.18076899438805968
OK,hh4,medicare,1.059762948465378
OK,hh4,medicaid,0.6053974638335842
OK,hh5,hucval,0.05976433172477877
OK,hh5,hwcval,0.052704165882352945
OK,hh5,hssval,1.6782374313658683
OK,hh5,hssival,0.053588603002089334
OK,hh5,hpawval,0.010842431211498976
OK,hh5,hvetval,0.5033532903478704
OK,hh5,hsurval,0.40138261046696033
OK,hh5,hdisval,0.013209594355217279
OK,hh5,hedval,0.06284903007462686
OK,hh5,hcspval,0.014280064238805968
OK,hh5,medicare,1.4348133154140486
OK,hh5,medicaid,0.8074590156634371
OR,hh1,hucval,0.17231369976943656
OR,hh1,hssval,1.6614037428711785
OR,hh1,hssival,0.2151495049691152
OR,hh1,hpawval,0.04586312035318276
OR,hh1,hvetval,0.031051690038291606
OR,hh1,hsurval,0.08192399307488986
OR,hh1,hdisval,0.017579352905089857
OR,hh1,hedval,0.012301162686567163
OR,hh1,hcspval,0.025961159522388057
OR,hh1,hfinval,0.016843393447124305
OR,hh1,medicare,2.148369708519684
OR,hh1,medicaid,2.06231922204582
OR,hh2,hucval,1.246782595818246
OR,hh2,hssval,4.118213408077428
OR,hh2,hssival,0.09255605579538778
OR,hh2,hpawval,0.05460162135523615
OR,hh2,hvetval,0.5740400929988263
OR,hh2,hsurval,0.13950737508370045
OR,hh2,hdisval,0.042448338690435176
OR,hh2,hedval,0.13497803134328357
OR,hh2,hcspval,0.04239432652238805
OR,hh2,hfinval,0.01575042879406308
OR,hh2,medicare,2.87306749200678
OR,hh2,medicaid,2.7579900663760797
OR,hh3,hucval,0.3551843827281267
OR,hh3,hssval,3.7309069121277325
OR,hh3,hssival,0.06966925691863171
OR,hh3,hpawval,0.0035662767967145795
OR,hh3,hvetval,0.3679225666568483
OR,hh3,hsurval,0.1604089348017621
OR,hh3,hdisval,0.19242948121268175
OR,hh3,hedval,0.134348023880597
OR,hh3,hcspval,0.012278820000000001
OR,hh3,hfinval,0.09900516066790352
OR,hh3,medicare,2.115401586839676
OR,hh3,medicaid,1.7668970287380787
OR,hh4,hucval,2.288600426158736
OR,hh4,hwcval,0.0746282595825427
OR,hh4,hssval,5.331213731644164
OR,hh4,hssival,0.23752301990063984
OR,hh4,hpawval,0.059561948254620134
OR,hh4,hvetval,0.8116829321740808
OR,hh4,hsurval,0.25618793915418503
OR,hh4,hdisval,0.2130227220793595
OR,hh4,hedval,0.45717875825787685
OR,hh4,hcspval,0.1141901920597015
OR,hh4,hfinval,0.5911619683500846
OR,hh4,medicare,1.2084745340958267
OR,hh4,medicaid,1.1630613207423364
OR,hh5,hucval,0.7040624662061277
OR,hh5,hwcval,0.043212022770398484
OR,hh5,hssval,2.3690074478128893
OR,hh5,hssival,0.10453442758682568
OR,hh5,hvetval,0.6769693787720219
OR,hh5,hsurval,0.9270565131069795
OR,hh5,hdisval,0.31384818812059107
OR,hh5,hedval,0.1851421454328358
OR,hh5,hcspval,0.09774277731343282
OR,hh5,hfinval,0.03162479205194805
OR,hh5,medicare,2.1981966055089357
OR,hh5,medicaid,2.110150359781716
PA,hh1,hucval,1.4145176921181504
PA,hh1,hssval,8.81847594726727
PA,hh1,hssival,1.0401512776984017
PA,hh1,hpawval,0.08597000456673515
PA,hh1,hvetval,0.08670799790279823
PA,hh1,hsurval,0.12606590014096913
PA,hh1,hdisval,0.2164022019172474
PA,hh1,hedval,0.22990566567164175
PA,hh1,hcspval,0.05372525791044775
PA,hh1,hfinval,0.13510944734693878
PA,hh1,medicare,10.437007435674504
PA,hh1,medicaid,9.078272239717116
PA,hh2,hucval,2.7067683803572193
PA,hh2,hwcval,0.2547850151043643
PA,hh2,hssval,11.661602086336792
PA,hh2,hssival,0.23734084990450738
PA,hh2,hpawval,0.02736878488706366
PA,hh2,hvetval,0.4622524216024474
PA,hh2,hsurval,0.4097314101409691
PA,hh2,hdisval,6.486712230517584e-06
PA,hh2,hedval,0.23141945970149252
PA,hh2,hcspval,0.3495947277910448
PA,hh2,hfinval,0.02014688014842301
PA,hh2,medicare,11.33783177899669
PA,hh2,medicaid,9.861823337025948
PA,hh3,hucval,3.1776164183307496
PA,hh3,hwcval,0.48743232785315993
PA,hh3,hssval,11.084265370936643
PA,hh3,hssival,0.26136792399238623
PA,hh3,hvetval,0.256673489460972
PA,hh3,hsurval,1.062483485602067
PA,hh3,hdisval,0.25274670161210944
PA,hh3,hedval,0.47948818755413325
PA,hh3,hcspval,0.15595956014925372
PA,hh3,hfinval,0.04803799925788497
PA,hh3,medicare,7.170554521637676
PA,hh3,medicaid,6.237060427365156
PA,hh4,hucval,6.119824167826517
PA,hh4,hwcval,0.3683506633776091
PA,hh4,hssval,16.420229781101902
PA,hh4,hssival,0.4821778870230792
PA,hh4,hpawval,0.05622670718685832
PA,hh4,hvetval,1.6257011041816989
PA,hh4,hsurval,0.7761378096569684
PA,hh4,hdisval,0.49226126760422917
PA,hh4,hedval,2.1899993380597014
PA,hh4,hcspval,0.0709587077761194
PA,hh4,hfinval,0.7137791319438762
PA,hh4,medicare,4.474624842690132
PA,hh4,medicaid,3.8920986444537355
PA,hh5,hucval,2.0681529153505607
PA,hh5,hwcval,0.4118686907020873
PA,hh5,hssval,8.407899721107531
PA,hh5,hpawval,0.11083091581108831
PA,hh5,hvetval,1.575960909277331
PA,hh5,hsurval,2.7907191217268723
PA,hh5,hdisval,0.5718274504691334
PA,hh5,hedval,1.320386017920053
PA,hh5,hcspval,0.1364715526567164
PA,hh5,hfinval,0.06139803339517625
PA,hh5,medicare,6.999581421001008
PA,hh5,medicaid,6.088345351438032
RI,hh1,hucval,0.2087221246651801
RI,hh1,hssval,0.6572125553243582
RI,hh1,hssival,0.1751077411537638
RI,hh1,hpawval,0.01662470715400411
RI,hh1,hsurval,0.0010622903788546254
RI,hh1,hdisval,0.006428495371787951
RI,hh1,hedval,0.008520603582089552
RI,hh1,hcspval,0.007489740895522388
RI,hh1,hfinval,0.009641518330241187
RI,hh1,medicare,0.7310736152703072
RI,hh1,medicaid,0.684653384901114
RI,hh2,hucval,0.41891249079424375
RI,hh2,hwcval,0.013912656728652752
RI,hh2,hssval,1.0163972655049276
RI,hh2,hssival,0.007738266483430137
RI,hh2,hpawval,0.005867614422997948
RI,hh2,hvetval,0.028282061531664213
RI,hh2,hsurval,0.009519819700440529
RI,hh2,hdisval,0.030278398342892726
RI,hh2,hedval,0.009558013805970147
RI,hh2,hcspval,0.01604193197014925
RI,hh2,medicare,0.6779645041902362
RI,hh2,medicaid,0.6353001028922611
RI,hh3,hucval,0.19101467080812762
RI,hh3,hwcval,0.0048336822011385205
RI,hh3,hssval,1.0704015163786103
RI,hh3,hssival,0.035080615711061906
RI,hh3,hvetval,0.025267283204712814
RI,hh3,hsurval,0.07509284653744493
RI,hh3,hdisval,0.014241916120094325
RI,hh3,hcspval,0.015585510447761193
RI,hh3,hfinval,0.03610989684601113
RI,hh3,medicare,0.5026740122918405
RI,hh3,medicaid,0.4724059985814352
RI,hh4,hucval,0.14435411676606466
RI,hh4,hwcval,0.03425408388614801
RI,hh4,hssval,0.8259324169495921
RI,hh4,hssival,0.014332151220555974
RI,hh4,hvetval,0.1019330766185567
RI,hh4,hdisval,0.009012479863141918
RI,hh4,hedval,0.17270332835820898
RI,hh4,hcspval,0.032621368776119396
RI,hh4,hfinval,0.1144469387755102
RI,hh4,medicare,0.3492666093608976
RI,hh4,medicaid,0.3245667855761376
RI,hh5,hucval,0.3501155183631955
RI,hh5,hwcval,0.02295410459203036
RI,hh5,hssval,0.7495581394668227
RI,hh5,hssival,0.0018448839055309344
RI,hh5,hpawval,0.004513320443531828
RI,hh5,hvetval,0.06247542150220913
RI,hh5,hsurval,0.0005173184140969162
RI,hh5,hdisval,0.054405929413004574
RI,hh5,hedval,0.10699720097014924
RI,hh5,hcspval,0.015073420298507459
RI,hh5,hfinval,0.011501076066790352
RI,hh5,medicare,0.612915139747034
RI,hh5,medicaid,0.5748509716119061
SC,hh1,hucval,0.2723253878291781
SC,hh1,hwcval,0.08216331597722959
SC,hh1,hssval,3.3900008900570886
SC,hh1,hssival,0.35355849375093923
SC,hh1,hpawval,0.13367170447638607
SC,hh1,hvetval,0.009766990020618555
SC,hh1,hsurval,0.09282158611453745
SC,hh1,hdisval,0.002000195849146611
SC,hh1,hedval,0.010520568358208955
SC,hh1,hcspval,0.038762853432835816
SC,hh1,hfinval,0.30292762597402595
SC,hh1,medicare,4.096011895724388
SC,hh1,medicaid,1.9117731661615318
SC,hh2,hucval,0.45905736687881704
SC,hh2,hssval,5.554126276590976
SC,hh2,hssival,0.2800011336441798
SC,hh2,hpawval,0.0009441117043121152
SC,hh2,hvetval,0.4846747983269514
SC,hh2,hsurval,0.15040264218502203
SC,hh2,hdisval,0.04289405815285167
SC,hh2,hedval,0.09639373134328359
SC,hh2,hcspval,0.06234533582089552
SC,hh2,hfinval,0.02380840074211503
SC,hh2,medicare,4.177120152858707
SC,hh2,medicaid,1.949629645461648
SC,hh3,hucval,0.67556838468681
SC,hh3,hssval,5.758386806624552
SC,hh3,hssival,0.2659670074467996
SC,hh3,hvetval,0.7627830442179675
SC,hh3,hsurval,0.10617120158590308
SC,hh3,hdisval,0.03834630142859207
SC,hh3,hedval,0.1366750567164179
SC,hh3,hcspval,0.10884910173134328
SC,hh3,hfinval,0.32637931280148424
SC,hh3,medicare,2.919390993678024
SC,hh3,medicaid,1.3625969614671358
SC,hh4,hucval,1.027776423898958
SC,hh4,hwcval,0.1665522886679317
SC,hh4,hssval,5.588435672710571
SC,hh4,hssival,0.1481631432321557
SC,hh4,hpawval,0.022134180862423
SC,hh4,hvetval,1.6981603849837994
SC,hh4,hsurval,0.14257466748898678
SC,hh4,hdisval,0.26789616043569126
SC,hh4,hedval,0.6169939723880596
SC,hh4,hcspval,0.11311764211940298
SC,hh4,hfinval,0.6892762775510204
SC,hh4,medicare,1.5000414042688561
SC,hh4,medicaid,0.7001295352208196
SC,hh5,hucval,0.04806300929673248
SC,hh5,hssval,2.705321700585428
SC,hh5,hssival,0.044847262825284645
SC,hh5,hvetval,0.4129050040648012
SC,hh5,hsurval,0.2783852114537445
SC,hh5,hedval,0.1447352014925373
SC,hh5,hcspval,0.0262884
SC,hh5,medicare,2.5510355534700118
SC,hh5,medicaid,1.1906706916888703
SD,hh1,hucval,0.046786356032114965
SD,hh1,hssval,0.36908086613028374
SD,hh1,hssival,0.03301826865036695
SD,hh1,hpawval,0.008692735934291582
SD,hh1,hvetval,0.0072589696082474234
SD,hh1,hsurval,0.003700397814977974
SD,hh1,hdisval,0.0011706545642902056
SD,hh1,hcspval,0.002942485970149254
SD,hh1,hfinval,0.003866742857142857
SD,hh1,medicare,0.5325538960595563
SD,hh1,medicaid,0.2502412727438964
SD,hh2,hucval,0.08875353476643517
SD,hh2,hssval,0.7714750519310098
SD,hh2,hssival,0.04337904771539396
SD,hh2,hpawval,0.032808881741273103
SD,hh2,hvetval,0.05765802542562592
SD,hh2,hsurval,0.020515720123348017
SD,hh2,hedval,0.010082910447761195
SD,hh2,hcspval,0.02857392417910447
SD,hh2,medicare,0.5790697264245559
SD,hh2,medicaid,0.2755330712261136
SD,hh3,hucval,0.08436804551864398
SD,hh3,hwcval,0.0024596419354838707
SD,hh3,hssval,0.6955592125172406
SD,hh3,hssival,0.04775819433919614
SD,hh3,hpawval,0.009848436960985628
SD,hh3,hvetval,0.21173912228571426
SD,hh3,hsurval,0.012028278013215857
SD,hh3,hdisval,0.002776401257505906
SD,hh3,hedval,0.0009718567164179106
SD,hh3,hcspval,0.01985082
SD,hh3,medicare,0.463356710489836
SD,hh3,medicaid,0.2124151046904996
SD,hh4,hucval,0.19718615518444976
SD,hh4,hwcval,0.03972000837950664
SD,hh4,hssval,1.2172015515297168
SD,hh4,hssival,0.05236946159588679
SD,hh4,hvetval,0.13506800893078055
SD,hh4,hsurval,0.20047960012334798
SD,hh4,hdisval,0.08784927687198414
SD,hh4,hedval,0.09958086350746269
SD,hh4,hcspval,0.037179780597014926
SD,hh4,hfinval,0.0003811191094619666
SD,hh4,medicare,0.2328256743165396
SD,hh4,medicaid,0.1057849135960501
SD,hh5,hucval,0.03467272829264378
SD,hh5,hssval,0.20545090005809793
SD,hh5,hvetval,0.09037485836818851
SD,hh5,hsurval,0.051684894026431706
SD,hh5,hdisval,0.04094817479918208
SD,hh5,hedval,0.012733985074626867
SD,hh5,hcspval,0.00016863098507462684
SD,hh5,medicare,0.4032676419493464
SD,hh5,medicaid,0.1832256377434392
TN,hh1,hucval,0.17695605988729413
TN,hh1,hwcval,0.0842785275142315
TN,hh1,hssval,5.427759506227428
TN,hh1,hssival,0.44783369297238546
TN,hh1,hpawval,0.024965874332648876
TN,hh1,hvetval,0.022713127634756997
TN,hh1,hsurval,0.03178785758590308
TN,hh1,hdisval,0.0953756709870756
TN,hh1,hedval,0.0775222014925373
TN,hh1,hcspval,0.04504309970149254
TN,hh1,hfinval,0.12433899003339516
TN,hh1,medicare,5.277457472770451
TN,hh1,medicaid,3.1742725520705397
TN,hh2,hucval,0.3488475222274179
TN,hh2,hwcval,0.17712760531309296
TN,hh2,hssval,9.899141584172092
TN,hh2,hssival,0.14162735408151927
TN,hh2,hpawval,0.028508222291581113
TN,hh2,hvetval,0.551591104073937
TN,hh2,hsurval,0.37671033711013213
TN,hh2,hdisval,0.04374663029084725
TN,hh2,hedval,0.2341950910447761
TN,hh2,hcspval,0.03360723908955224
TN,hh2,hfinval,0.10755134693877551
TN,hh2,medicare,5.707541869104611
TN,hh2,medicaid,3.43295869050012
TN,hh3,hucval,0.11562246318967047
TN,hh3,hssval,6.723187799277949
TN,hh3,hssival,0.19881653646613565
TN,hh3,hpawval,0.029586717535934292
TN,hh3,hvetval,1.010377859464216
TN,hh3,hsurval,0.4114824817797356
TN,hh3,hdisval,0.22579534645383442
TN,hh3,hedval,0.38212960298507465
TN,hh3,hcspval,0.13068375288059703
TN,hh3,medicare,3.479447440087548
TN,hh3,medicaid,2.0928097597049877
TN,hh4,hucval,1.3411111214642941
TN,hh4,hwcval,0.2911460925996205
TN,hh4,hssval,5.066757425865638
TN,hh4,hssival,0.2936321218529572
TN,hh4,hvetval,2.2651485399941094
TN,hh4,hsurval,0.04522510572687224
TN,hh4,hdisval,0.4124872950924547
TN,hh4,hedval,0.7696129851732992
TN,hh4,hcspval,0.083455152
TN,hh4,hfinval,0.04609108719851577
TN,hh4,medicare,1.7675798974069188
TN,hh4,medicaid,1.0929176902067586
TN,hh5,hssval,2.282169054339826
TN,hh5,hssival,0.09139540398807533
TN,hh5,hpawval,0.01759177330595483
TN,hh5,hvetval,1.0097584238972062
TN,hh5,hsurval,0.3538533039647577
TN,hh5,hedval,0.5845290668897178
TN,hh5,hfinval,0.8662219935263398
TN,hh5,medicare,2.832462174939144
TN,hh5,medicaid,1.4943895308802986
TX,hh1,hucval,3.647790444046744
TX,hh1,hssval,13.16943298936668
TX,hh1,hssival,1.6546424494503051
TX,hh1,hpawval,0.19615779284599594
TX,hh1,hvetval,0.21879658105449187
TX,hh1,hsurval,0.09437453000881058
TX,hh1,hdisval,0.26504710244643515
TX,hh1,hedval,0.4759494101474458
TX,hh1,hcspval,0.34474668934328356
TX,hh1,hfinval,0.7621282235086797
TX,hh1,medicare,17.16838218513204
TX,hh1,medicaid,10.783704068972039
TX,hh2,hucval,5.106552142992108
TX,hh2,hwcval,0.350220906056926
TX,hh2,hssval,21.70852581855115
TX,hh2,hssival,1.7577464592371643
TX,hh2,hpawval,0.40501863848870645
TX,hh2,hvetval,1.4292655866826474
TX,hh2,hsurval,0.5053358229631943
TX,hh2,hdisval,0.41954766747874955
TX,hh2,hedval,1.0764721733815352
TX,hh2,hcspval,0.5893572384437218
TX,hh2,hfinval,0.6087911432061803
TX,hh2,medicare,17.82090765735492
TX,hh2,medicaid,11.193564562176336
TX,hh3,hucval,6.484300357529189
TX,hh3,hwcval,0.38894119851233394
TX,hh3,hssval,14.493156446844644
TX,hh3,hssival,0.44694998687263
TX,hh3,hpawval,0.0030220546201232034
TX,hh3,hvetval,0.9372317120887168
TX,hh3,hsurval,0.30579652768281934
TX,hh3,hdisval,0.24963253733996588
TX,hh3,hedval,1.0508099171536307
TX,hh3,hcspval,0.6874625482730381
TX,hh3,hfinval,0.133107787012987
TX,hh3,medicare,12.15795197047788
TX,hh3,medicaid,7.636581870128124
TX,hh4,hucval,7.19876125359056
TX,hh4,hwcval,0.7742689217587527
TX,hh4,hssval,18.41578277456189
TX,hh4,hssival,0.5906954977855056
TX,hh4,hpawval,0.19082063531827517
TX,hh4,hvetval,6.086351262326952
TX,hh4,hsurval,1.4071709006857689
TX,hh4,hdisval,0.7398761016428536
TX,hh4,hedval,2.4571902481343284
TX,hh4,hcspval,0.9340240438860669
TX,hh4,hfinval,0.2527356512059369
TX,hh4,medicare,7.429667987510772
TX,hh4,medicaid,4.666679716474127
TX,hh5,hucval,2.6655294750668834
TX,hh5,hwcval,0.3840502013055029
TX,hh5,hssval,14.527209982201784
TX,hh5,hssival,0.15940810482911708
TX,hh5,hpawval,0.2374267742094456
TX,hh5,hvetval,4.986433027086891
TX,hh5,hsurval,3.7909688378590305
TX,hh5,hdisval,0.6888656196156162
TX,hh5,hedval,2.3392363357462687
TX,hh5,hcspval,0.6993896148717604
TX,hh5,hfinval,0.09723747611131726
TX,hh5,medicare,12.2306901995244
TX,hh5,medicaid,7.682269782249372
UT,hh1,hucval,0.15175526929030103
UT,hh1,hssval,0.7626680118048919
UT,hh1,hssival,0.11227409090386042
UT,hh1,hpawval,0.004012573305954826
UT,hh1,hsurval,0.00152491718061674
UT,hh1,hdisval,0.031481976761671346
UT,hh1,hedval,0.09038097611940298
UT,hh1,hcspval,0.016165582835820893
UT,hh1,hfinval,0.12495931280148423
UT,hh1,medicare,0.8689318144331433
UT,hh1,medicaid,0.5633860314392427
UT,hh2,hucval,0.19674903466179566
UT,hh2,hssval,1.6243368376675134
UT,hh2,hssival,0.08756328271460423
UT,hh2,hpawval,0.010320616016427107
UT,hh2,hvetval,0.18656005042709867
UT,hh2,hsurval,0.05043888713656388
UT,hh2,hedval,0.2501569551940298
UT,hh2,hcspval,0.08274520871641791
UT,hh2,hfinval,0.16266973803339516
UT,hh2,medicare,1.0502183546547468
UT,hh2,medicaid,0.6749225313892996
UT,hh3,hucval,0.21551204920276312
UT,hh3,hssval,1.4264235980208433
UT,hh3,hssival,0.07893812984614354
UT,hh3,hpawval,0.012243548254620125
UT,hh3,hvetval,0.19605826794698084
UT,hh3,hsurval,0.010863950643171805
UT,hh3,hdisval,0.0028803767320881185
UT,hh3,hedval,0.12300109701492536
UT,hh3,hcspval,0.010255960298507463
UT,hh3,hfinval,0.01688607940630798
UT,hh3,medicare,0.9846009001935033
UT,hh3,medicaid,0.6345517919205773
UT,hh4,hucval,0.3572054485359938
UT,hh4,hwcval,0.008992802277039849
UT,hh4,hssval,2.291845915965201
UT,hh4,hssival,0.03162745089092283
UT,hh4,hpawval,0.08549928049281316
UT,hh4,hvetval,0.40611805496907216
UT,hh4,hsurval,0.011729282114537444
UT,hh4,hdisval,0.1041836331653228
UT,hh4,hedval,0.6928808676698222
UT,hh4,hcspval,0.09479899164179104
UT,hh4,hfinval,0.013711738775510204
UT,hh4,medicare,0.630944758213505
UT,hh4,medicaid,0.4106358246461856
UT,hh5,hucval,0.8092872623237235
UT,hh5,hwcval,0.013411559772296015
UT,hh5,hssval,1.3775545180552191
UT,hh5,hssival,0.027365560997208375
UT,hh5,hpawval,0.01799878176591376
UT,hh5,hvetval,0.457338133448835
UT,hh5,hsurval,0.2940915811453744
UT,hh5,hdisval,0.23444947728158883
UT,hh5,hedval,0.26156622999999996
UT,hh5,hcspval,0.09854490910447761
UT,hh5,hfinval,0.19862155324675326
UT,hh5,medicare,1.1121253138739087
UT,hh5,medicaid,0.7130027456999342
VT,hh1,hucval,0.06272701807465236
VT,hh1,hssval,0.5080728421022217
VT,hh1,hssival,0.11188332160166407
VT,hh1,hpawval,0.027081872427104726
VT,hh1,hvetval,0.026263468206185563
