r,h,trn,value
NC,hh2,hcspval,0.24685117346268656
NC,hh2,hfinval,0.2842636742115028
NC,hh2,medicare,7.4641478636172
NC,hh2,medicaid,4.6474605694136155
NC,hh3,hucval,0.03752893536499604
NC,hh3,hwcval,0.10448333965844402
NC,hh3,hssval,5.214650861038223
NC,hh3,hssival,0.3286275984426638
NC,hh3,hvetval,0.572418744620567
NC,hh3,hsurval,0.16119245841409688
NC,hh3,hdisval,0.34863818524624685
NC,hh3,hedval,0.5148285256311246
NC,hh3,hcspval,0.1000833205970149
NC,hh3,hfinval,0.11299574471243042
NC,hh3,medicare,4.26085228234488
NC,hh3,medicaid,2.652967671074184
NC,hh4,hucval,0.27477196920166025
NC,hh4,hwcval,0.21503000834914612
NC,hh4,hssval,7.146565410623054
NC,hh4,hssival,0.2915813734303177
NC,hh4,hpawval,0.008450205338809035
NC,hh4,hvetval,0.6553576276249858
NC,hh4,hsurval,0.3422763415506608
NC,hh4,hdisval,0.2748173908974493
NC,hh4,hedval,0.5278175617007758
NC,hh4,hcspval,0.5995440762281409
NC,hh4,hfinval,0.2082397194434137
NC,hh4,medicare,2.203831627846332
NC,hh4,medicaid,1.2196349213611863
NC,hh5,hucval,0.041537396241922216
NC,hh5,hwcval,0.04607464440227704
NC,hh5,hssval,2.828767869420964
NC,hh5,hssival,0.32879334017237005
NC,hh5,hvetval,0.7590356388768268
NC,hh5,hsurval,1.275653767844177
NC,hh5,hdisval,0.20359053788067072
NC,hh5,hedval,0.7106186338400812
NC,hh5,hcspval,0.1207102567164179
NC,hh5,hfinval,0.007554389610389611
NC,hh5,medicare,2.981229212952888
NC,hh5,medicaid,1.856225984364168
ND,hh1,hucval,0.014963097256285753
ND,hh1,hssval,0.49494188400484795
ND,hh1,hssival,0.04778126764106196
ND,hh1,hpawval,0.03616364708008214
ND,hh1,hvetval,0.01082240688070692
ND,hh1,hsurval,0.0019893409691629955
ND,hh1,hdisval,0.006661042359310844
ND,hh1,hedval,0.013435094029850745
ND,hh1,hcspval,0.004092226865671641
ND,hh1,hfinval,0.03241478471243043
ND,hh1,medicare,0.4401264624847824
ND,hh1,medicaid,0.390384968283462
ND,hh2,hucval,0.013434757265239723
ND,hh2,hwcval,0.02340584743833017
ND,hh2,hssval,0.48831376832682166
ND,hh2,hssival,0.023705431995177235
ND,hh2,hpawval,0.0033818747926078036
ND,hh2,hvetval,0.06786246008836523
ND,hh2,hsurval,0.019205418502202642
ND,hh2,hdisval,0.01108424515656302
ND,hh2,hedval,0.03628430970149254
ND,hh2,hcspval,0.008850390925373134
ND,hh2,hfinval,0.026086657513914653
ND,hh2,medicare,0.42162995450759283
ND,hh2,medicaid,0.37397886845646117
ND,hh3,hucval,0.008591373917106978
ND,hh3,hwcval,0.03131040182163188
ND,hh3,hssval,0.38968285519113405
ND,hh3,hssival,0.017144029985315362
ND,hh3,hvetval,0.10567415187039764
ND,hh3,hsurval,0.0018120687224669604
ND,hh3,hdisval,0.02629666947601825
ND,hh3,hedval,0.01862333658208955
ND,hh3,hcspval,0.013347426507462685
ND,hh3,medicare,0.2979335298263604
ND,hh3,medicaid,0.2642621644134048
ND,hh4,hucval,0.04571225654925308
ND,hh4,hwcval,0.013598184364326374
ND,hh4,hssval,0.4004873792487461
ND,hh4,hssival,0.01621424690379766
ND,hh4,hpawval,0.004742818891170431
ND,hh4,hvetval,0.03785325667157584
ND,hh4,hsurval,0.0014792511013215859
ND,hh4,hdisval,0.013112655561675474
ND,hh4,hedval,0.04381207014925373
ND,hh4,hcspval,0.044782167283582086
ND,hh4,hfinval,0.018379044155844154
ND,hh4,medicare,0.1675701416031264
ND,hh4,medicaid,0.14863197283270319
ND,hh5,hucval,0.00765974132379656
ND,hh5,hssval,0.15050449821922568
ND,hh5,hpawval,0.0019817741273100617
ND,hh5,hvetval,0.0166105692371134
ND,hh5,hsurval,0.07715354086784142
ND,hh5,hdisval,0.011150859122383965
ND,hh5,hedval,0.025024382985074627
ND,hh5,hcspval,0.004631449791044776
ND,hh5,medicare,0.212339911578138
ND,hh5,medicaid,0.1883420260139676
OH,hh1,hucval,0.09737902315337973
OH,hh1,hssval,8.189510475777688
OH,hh1,hssival,0.9933326917412776
OH,hh1,hpawval,0.2974991973880904
OH,hh1,hvetval,0.25889322881885124
OH,hh1,hsurval,0.12464919017180617
OH,hh1,hdisval,0.21604566752380672
OH,hh1,hedval,0.2586683880597015
OH,hh1,hcspval,0.13947809262686567
OH,hh1,hfinval,0.25246086634508347
OH,hh1,medicare,9.971913556485204
OH,hh1,medicaid,8.001545552510603
OH,hh2,hucval,0.21732860281002986
OH,hh2,hwcval,0.15512066349905124
OH,hh2,hssval,11.99708472984947
OH,hh2,hssival,0.5918395610458705
OH,hh2,hpawval,0.04641565439014374
OH,hh2,hvetval,0.32670373212371134
OH,hh2,hsurval,0.19590934990308367
OH,hh2,hdisval,0.06530514450079054
OH,hh2,hedval,0.3040643186567164
OH,hh2,hcspval,0.20093827080597013
OH,hh2,hfinval,0.4236126634508349
OH,hh2,medicare,9.586515478493904
OH,hh2,medicaid,7.6922989612235515
OH,hh3,hucval,0.32274588122979997
OH,hh3,hwcval,0.20857269531688805
OH,hh3,hssval,6.275301316313778
OH,hh3,hssival,0.16472067501090354
OH,hh3,hpawval,0.00012080446817248463
OH,hh3,hvetval,0.5319229738661172
OH,hh3,hsurval,0.5021469330785181
OH,hh3,hdisval,0.18495355742239858
OH,hh3,hedval,0.5768520983130291
OH,hh3,hcspval,0.1489931617910448
OH,hh3,hfinval,0.017353242478664193
OH,hh3,medicare,5.262103865026128
OH,hh3,medicaid,4.222355472663036
OH,hh4,hucval,0.5015809706448484
OH,hh4,hwcval,0.29585951298671725
OH,hh4,hssval,7.306946702680204
OH,hh4,hssival,0.2736896677292311
OH,hh4,hpawval,0.008914931383983575
OH,hh4,hvetval,1.1724946153220805
OH,hh4,hsurval,0.13128961718061674
OH,hh4,hdisval,0.4975806995540898
OH,hh4,hedval,1.057219831125132
OH,hh4,hcspval,0.4225665991641791
OH,hh4,hfinval,0.3711850063079778
OH,hh4,medicare,2.7409165919831637
OH,hh4,medicaid,2.1993340437828
OH,hh5,hucval,0.08926293343841218
OH,hh5,hssval,3.7276478053780724
OH,hh5,hpawval,0.008682150308008214
OH,hh5,hvetval,0.8563424839116468
OH,hh5,hsurval,0.7887815788085056
OH,hh5,hdisval,0.2684974914601862
OH,hh5,hedval,0.9466214598802943
OH,hh5,hcspval,0.0990606223880597
OH,hh5,hfinval,0.46743994957352303
OH,hh5,medicare,3.3325505078205597
OH,hh5,medicaid,2.6740659697245
OK,hh1,hucval,0.0319530745211429
OK,hh1,hwcval,0.01030235294117647
OK,hh1,hssval,2.689025215242696
OK,hh1,hssival,0.19276384655385073
OK,hh1,hpawval,0.11930747440657087
OK,hh1,hvetval,0.047549745013254784
OK,hh1,hsurval,0.04887640969162995
OK,hh1,hdisval,0.048782843529244016
OK,hh1,hedval,0.07830865123880597
OK,hh1,hcspval,0.11939372155223879
OK,hh1,hfinval,0.09453855361781076
OK,hh1,medicare,2.925583563802572
OK,hh1,medicaid,1.683460643723892
OK,hh2,hucval,0.024035100029437005
OK,hh2,hwcval,0.03969944598102467
OK,hh2,hssval,3.9509442252031084
OK,hh2,hssival,0.2441544277255881
OK,hh2,hpawval,0.04212927444763861
OK,hh2,hvetval,0.43051884236818844
OK,hh2,hsurval,0.10181137501321587
OK,hh2,hdisval,0.01426701727128915
OK,hh2,hedval,0.18248428402985076
OK,hh2,hcspval,0.10001304205970148
OK,hh2,hfinval,0.010272178107606679
OK,hh2,medicare,3.057770239807752
OK,hh2,medicaid,1.759524465462828
OK,hh3,hucval,0.0418302735287437
OK,hh3,hwcval,0.06357444432637571
OK,hh3,hssval,2.382862855520994
OK,hh3,hssival,0.05992602239026986
OK,hh3,hpawval,0.05573265708418892
OK,hh3,hvetval,0.5688444831772675
OK,hh3,hsurval,0.11160967115418502
OK,hh3,hdisval,0.2248109672166456
OK,hh3,hedval,0.2866577388059701
OK,hh3,hcspval,0.09870638388059702
OK,hh3,hfinval,0.007397913172541744
OK,hh3,medicare,1.4476684077095865
OK,hh3,medicaid,0.8653566681939172
OK,hh4,hucval,0.08736186468584618
OK,hh4,hwcval,0.18538266325616695
OK,hh4,hssval,2.3203357571120686
OK,hh4,hssival,0.00882869845700459
OK,hh4,hpawval,0.003453923876796715
OK,hh4,hvetval,0.8756510141345601
OK,hh4,hsurval,0.3878408696035242
OK,hh4,hdisval,0.2192858181715864
OK,hh4,hedval,0.41860140671641793
OK,hh4,hcspval,0.08481187188059701
OK,hh4,hfinval,0.05598777795918368
OK,hh4,medicare,0.8246438488112575
OK,hh4,medicaid,0.5068513299920738
OK,hh5,hucval,0.23170701143562958
OK,hh5,hwcval,0.0317908980341556
OK,hh5,hssval,0.6418379332673897
OK,hh5,hssival,0.07675490231645735
OK,hh5,hvetval,0.2612078329307806
OK,hh5,hsurval,0.33391148891629957
OK,hh5,hdisval,0.12056785126514447
OK,hh5,hedval,0.07636953544776119
OK,hh5,hcspval,0.025753743283582087
OK,hh5,hfinval,0.009953320964749537
OK,hh5,medicare,1.043992173085318
OK,hh5,medicaid,0.6330703434398463
OR,hh1,hucval,0.07917179061111689
OR,hh1,hwcval,0.06692837382922201
OR,hh1,hssval,2.640079925614228
OR,hh1,hssival,0.3180237200149985
OR,hh1,hpawval,0.21690058753182753
OR,hh1,hvetval,0.16884078044182618
OR,hh1,hsurval,0.04090592775330396
OR,hh1,hdisval,0.09367659636828939
OR,hh1,hedval,0.12100504029850745
OR,hh1,hcspval,0.08135985538805969
OR,hh1,hfinval,0.2133802753246753
OR,hh1,medicare,2.319764731123644
OR,hh1,medicaid,2.265332503171908
OR,hh2,hucval,0.060364139469860724
OR,hh2,hssval,3.763659735037582
OR,hh2,hssival,0.21735645638602186
OR,hh2,hvetval,0.2228293596936671
OR,hh2,hsurval,0.08324374139207048
OR,hh2,hdisval,0.04214037281851943
OR,hh2,hedval,0.2680897671641791
OR,hh2,hcspval,0.09412660841791043
OR,hh2,hfinval,0.17707843413729127
OR,hh2,medicare,2.721911792403228
OR,hh2,medicaid,2.658043365937044
OR,hh3,hucval,0.08682970845067173
OR,hh3,hwcval,0.12088372781783681
OR,hh3,hssval,2.7695077717344647
OR,hh3,hssival,0.17884990872196116
OR,hh3,hvetval,0.11767310350515463
OR,hh3,hsurval,0.12520844659030836
OR,hh3,hdisval,0.345726572277975
OR,hh3,hedval,0.25068003205970146
OR,hh3,hcspval,0.10410870089552236
OR,hh3,hfinval,0.07172615955473098
OR,hh3,medicare,1.833380858540064
OR,hh3,medicaid,1.790361407698572
OR,hh4,hucval,0.17156058721940307
OR,hh4,hwcval,0.06386987476280835
OR,hh4,hssval,5.345389464390112
OR,hh4,hssival,0.0952915644863478
OR,hh4,hpawval,0.01333842135523614
OR,hh4,hvetval,0.5412013445027457
OR,hh4,hsurval,0.14865255436123345
OR,hh4,hdisval,0.0924580382510019
OR,hh4,hedval,0.7101620191012743
OR,hh4,hcspval,0.10347783325373133
OR,hh4,hfinval,0.27824019807050093
OR,hh4,medicare,0.9042690220309735
OR,hh4,medicaid,0.8848374484349355
OR,hh5,hucval,0.02153731315779961
OR,hh5,hssval,2.1136140925020994
OR,hh5,hvetval,0.11786403181148745
OR,hh5,hsurval,1.0146414220292008
OR,hh5,hdisval,0.12056981811555738
OR,hh5,hedval,0.11196195925373134
OR,hh5,hcspval,0.034738420895522384
OR,hh5,hfinval,0.043688148423005564
OR,hh5,medicare,1.3178048924341967
OR,hh5,medicaid,1.2886698870797566
PA,hh1,hucval,0.08145367496481455
PA,hh1,hwcval,0.16718321487666035
PA,hh1,hssval,9.405833626356895
PA,hh1,hssival,0.9725117261614177
PA,hh1,hpawval,0.27010004993839837
PA,hh1,hvetval,0.057740057708394694
PA,hh1,hsurval,0.22295354606167397
PA,hh1,hdisval,0.042088539576448425
PA,hh1,hedval,0.24726403958208953
PA,hh1,hcspval,0.10780490847761194
PA,hh1,hfinval,0.6526271714162531
PA,hh1,medicare,11.13581119269507
PA,hh1,medicaid,8.850966950299348
PA,hh2,hucval,0.527940093694994
PA,hh2,hwcval,0.04102606451612903
PA,hh2,hssval,13.616179356337875
PA,hh2,hssival,0.6435106766354769
PA,hh2,hpawval,0.01817560878850103
PA,hh2,hvetval,0.2211657160294551
PA,hh2,hsurval,0.5905247423312973
PA,hh2,hdisval,0.05768430478037922
PA,hh2,hedval,0.8409880876519956
PA,hh2,hcspval,0.5048024316320939
PA,hh2,hfinval,0.39059824118738407
PA,hh2,medicare,10.512136819237648
PA,hh2,medicaid,8.355258000882761
PA,hh3,hucval,0.49273800527429895
PA,hh3,hwcval,0.037077982542694496
PA,hh3,hssval,9.275543138527057
PA,hh3,hssival,0.22041472885069013
PA,hh3,hpawval,0.09299659623819304
PA,hh3,hvetval,1.27422252952289
PA,hh3,hsurval,0.13449353489867838
PA,hh3,hdisval,0.36750238825740017
PA,hh3,hedval,0.8309619101238223
PA,hh3,hcspval,0.18453711973134326
PA,hh3,hfinval,0.9623338666206057
PA,hh3,medicare,6.549594842789004
PA,hh3,medicaid,5.205749854085604
PA,hh4,hucval,0.6381383812998966
PA,hh4,hwcval,0.192181020113852
PA,hh4,hssval,11.856726299446
PA,hh4,hssival,0.20514243028376591
PA,hh4,hpawval,0.045551664887063664
PA,hh4,hvetval,0.5546233208360127
PA,hh4,hsurval,0.2605899515418502
PA,hh4,hdisval,0.25911777113041734
PA,hh4,hedval,1.7796623411940298
PA,hh4,hcspval,0.5132157603312817
PA,hh4,hfinval,0.1888505677179963
PA,hh4,medicare,3.6661308810300834
PA,hh4,medicaid,2.91391464007782
PA,hh5,hucval,0.22305469775899858
PA,hh5,hwcval,0.10654404250474384
PA,hh5,hssval,5.357075055324158
PA,hh5,hssival,0.2812516311272944
PA,hh5,hpawval,0.08081179259137579
PA,hh5,hvetval,0.49629361962009383
PA,hh5,hsurval,1.404134835760313
PA,hh5,hdisval,0.3604063830454248
PA,hh5,hedval,1.837167559328358
PA,hh5,hcspval,0.15505690447761195
PA,hh5,hfinval,0.4369569540094762
PA,hh5,medicare,5.063926264068444
PA,hh5,medicaid,4.024910554474704
RI,hh1,hucval,0.018990958458297336
RI,hh1,hssval,0.4906182054088081
RI,hh1,hssival,0.17315854051219137
RI,hh1,hpawval,0.05662288233264887
RI,hh1,hvetval,0.007297379204712812
RI,hh1,hsurval,0.004350827418502202
RI,hh1,hdisval,0.0008654729717886343
RI,hh1,hedval,0.034736413432835817
RI,hh1,hcspval,0.0130773103880597
RI,hh1,hfinval,0.05956629907235621
RI,hh1,medicare,0.7988881017877203
RI,hh1,medicaid,0.8291291952877933
RI,hh2,hucval,0.04690690288333802
RI,hh2,hwcval,0.024124495423149903
RI,hh2,hssval,0.6374603865656014
RI,hh2,hssival,0.10209318638216382
RI,hh2,hpawval,0.007904110915811089
RI,hh2,hvetval,0.12373186575552284
RI,hh2,hsurval,0.05220997792070484
RI,hh2,hdisval,0.07641306154588386
RI,hh2,hedval,0.02816267686567164
RI,hh2,hcspval,0.01765283582089552
RI,hh2,hfinval,0.003973099814471243
RI,hh2,medicare,0.6435363055590353
RI,hh2,medicaid,0.6672817882128852
RI,hh3,hucval,0.02027322429661689
RI,hh3,hwcval,0.03509953630360531
RI,hh3,hssval,0.43308710600494704
RI,hh3,hssival,0.021636307633367064
RI,hh3,hvetval,0.11429523888070692
RI,hh3,hsurval,0.07233041973568281
RI,hh3,hdisval,0.005630114741302036
RI,hh3,hedval,0.04571040895522388
RI,hh3,hcspval,0.014365514119402985
RI,hh3,hfinval,0.05448349981447124
RI,hh3,medicare,0.43861625096622603
RI,hh3,medicaid,0.4564158434851906
RI,hh4,hucval,0.10093857779720813
RI,hh4,hwcval,0.005088915370018975
RI,hh4,hssval,0.6731101732097007
RI,hh4,hssival,0.09888913703855248
RI,hh4,hvetval,0.18478866804123711
RI,hh4,hsurval,0.030582745374449338
RI,hh4,hdisval,0.08477053926179996
RI,hh4,hedval,0.11453984761194032
RI,hh4,hcspval,0.02548772226865672
RI,hh4,hfinval,0.0032582805194805195
RI,hh4,medicare,0.3085980882116592
RI,hh4,medicaid,0.32150114416476
RI,hh5,hucval,0.009737187600891475
RI,hh5,hwcval,0.02337609108159393
RI,hh5,hssval,0.46579766495363756
RI,hh5,hsurval,0.13717162995594712
RI,hh5,hedval,0.1710021014925373
RI,hh5,medicare,0.4579564443537482
RI,hh5,medicaid,0.47393452537132724
SC,hh1,hucval,0.0038959002803337626
SC,hh1,hssval,4.149497338251492
SC,hh1,hssival,0.4013313070273011
SC,hh1,hpawval,0.07398078956057495
SC,hh1,hvetval,0.16725969670692195
SC,hh1,hsurval,0.09757380243171805
SC,hh1,hdisval,0.0674734610238917
SC,hh1,hedval,0.1107798970447761
SC,hh1,hcspval,0.12267198462686567
SC,hh1,hfinval,0.20991994911317258
SC,hh1,medicare,4.01510655320352
SC,hh1,medicaid,2.036978755188816
SC,hh2,hucval,0.116157295725763
SC,hh2,hssval,5.507438284235818
SC,hh2,hssival,0.25511618575600176
SC,hh2,hpawval,0.021043934685831624
SC,hh2,hvetval,0.7890967462588873
SC,hh2,hsurval,0.2290506772863436
SC,hh2,hdisval,0.08863004390157737
SC,hh2,hedval,0.24640398283582088
SC,hh2,hcspval,0.10943358008955222
SC,hh2,hfinval,0.2561988467532468
SC,hh2,medicare,3.867524266033212
SC,hh2,medicaid,1.962106026501636
SC,hh3,hucval,0.031280740167930365
SC,hh3,hwcval,0.014164170079696396
SC,hh3,hssval,4.272558610623646
SC,hh3,hssival,0.019049282587653805
SC,hh3,hpawval,0.05635541411088296
SC,hh3,hvetval,0.375415536353461
SC,hh3,hsurval,0.08764199175330396
SC,hh3,hdisval,0.24942948362859968
SC,hh3,hedval,0.23364687462686565
SC,hh3,hcspval,0.053577937432835815
SC,hh3,hfinval,0.010879079777365491
SC,hh3,medicare,2.396114869001124
SC,hh3,medicaid,1.089371233260088
SC,hh4,hucval,0.191752082780329
SC,hh4,hwcval,0.3432451764705883
SC,hh4,hssval,3.572520174167804
SC,hh4,hssival,0.050481354522673556
SC,hh4,hpawval,0.01216076747433265
SC,hh4,hvetval,1.0170618933040556
SC,hh4,hsurval,0.262512121215859
SC,hh4,hdisval,0.1741141789421076
SC,hh4,hedval,0.5939541811779423
SC,hh4,hcspval,0.12408413970149251
SC,hh4,hfinval,0.6039069287477001
SC,hh4,medicare,1.0818585560233362
SC,hh4,medicaid,0.5880240030871586
SC,hh5,hwcval,0.03448840658823529
SC,hh5,hssval,2.000298225030497
SC,hh5,hssival,0.04117114102752845
SC,hh5,hpawval,0.025902621634496924
SC,hh5,hvetval,0.4707658535327843
SC,hh5,hsurval,0.40572198650220265
SC,hh5,hdisval,0.039718252262134
SC,hh5,hedval,0.3314759104477612
SC,hh5,hcspval,0.2152857092238806
SC,hh5,hfinval,0.0808396853432282
SC,hh5,medicare,1.422352710458217
SC,hh5,medicaid,0.7582231672162305
SD,hh1,hucval,0.00032621670896969816
SD,hh1,hwcval,0.0009864309677419354
SD,hh1,hssval,0.4620069806514551
SD,hh1,hssival,0.06321049772047571
SD,hh1,hpawval,0.038497843515400414
SD,hh1,hvetval,0.00022228488954344623
SD,hh1,hsurval,0.03246417626431718
SD,hh1,hedval,0.009752262686567164
SD,hh1,hcspval,0.009041805552238805
SD,hh1,hfinval,0.002831913172541744
SD,hh1,medicare,0.5613212730255087
SD,hh1,medicaid,0.28953269669437437
SD,hh2,hucval,0.015811395451014787
SD,hh2,hssval,0.8952482020854132
SD,hh2,hssival,0.05462492651814259
SD,hh2,hvetval,0.1148707360471281
SD,hh2,hsurval,0.023246694660792953
SD,hh2,hdisval,0.03226705009215443
SD,hh2,hedval,0.052190789552238805
SD,hh2,hcspval,0.008653742985074627
SD,hh2,hfinval,0.03450429684601113
SD,hh2,medicare,0.5432003567293552
SD,hh2,medicaid,0.27871891745602195
SD,hh3,hucval,0.0034214624378545444
SD,hh3,hssval,0.7119311690324471
SD,hh3,hssival,0.021057511754863277
SD,hh3,hpawval,0.003222103737166325
SD,hh3,hvetval,0.08108247055670102
SD,hh3,hsurval,0.06668418925110133
SD,hh3,hdisval,0.009147259750703334
SD,hh3,hedval,0.03961560597014925
SD,hh3,hcspval,0.006674194029850746
SD,hh3,hfinval,0.002542348051948052
SD,hh3,medicare,0.36289210902764396
SD,hh3,medicaid,0.18046526502996357
SD,hh4,hucval,0.0013250319269054386
SD,hh4,hwcval,0.009947539673624287
SD,hh4,hssval,0.4936841694974315
SD,hh4,hssival,0.013888668062661782
SD,hh4,hpawval,0.0010531873921971254
SD,hh4,hvetval,0.06014627289543445
SD,hh4,hsurval,0.025153252440528632
SD,hh4,hdisval,0.09186131042456926
SD,hh4,hedval,0.05731281779104477
SD,hh4,hcspval,0.03142115080597015
SD,hh4,hfinval,0.01947286085343228
SD,hh4,medicare,0.21613006765899842
SD,hh4,medicaid,0.10748089851150204
SD,hh5,hucval,0.0015619407933735337
SD,hh5,hwcval,0.02450364523719165
SD,hh5,hssval,0.10023407122328344
SD,hh5,hpawval,0.024603912936344976
SD,hh5,hvetval,0.03698358468335788
SD,hh5,hsurval,0.060473814977973564
SD,hh5,hedval,0.05087597376119403
SD,hh5,hcspval,0.039539434029850745
SD,hh5,medicare,0.2762979470326692
SD,hh5,medicaid,0.13740222230813878
TN,hh1,hucval,0.059519768127622635
TN,hh1,hssval,4.809845092402313
TN,hh1,hssival,0.6453767006588086
TN,hh1,hpawval,0.06943159352772074
TN,hh1,hvetval,0.22180470927835053
TN,hh1,hsurval,0.05100559295154184
TN,hh1,hdisval,0.14506162491263092
TN,hh1,hedval,0.15482326238805966
TN,hh1,hcspval,0.0298457455522388
TN,hh1,hfinval,0.1274731418181818
TN,hh1,medicare,5.4520175890510805
TN,hh1,medicaid,3.0456333731057037
TN,hh2,hucval,0.0530023316583682
TN,hh2,hwcval,0.025752754155597725
TN,hh2,hssval,8.308996292808791
TN,hh2,hssival,0.6397550034431146
TN,hh2,hpawval,0.10051074657905547
TN,hh2,hvetval,0.722038667683896
TN,hh2,hsurval,0.39190703160792945
TN,hh2,hdisval,0.18669511693286595
TN,hh2,hedval,0.23515114946268653
TN,hh2,hcspval,0.23568894874626864
TN,hh2,hfinval,0.25311314582560296
TN,hh2,medicare,5.2732893017285525
TN,hh2,medicaid,2.9457912820455596
TN,hh3,hucval,0.07211484888001489
TN,hh3,hwcval,0.07361160683111954
TN,hh3,hssval,3.641560289520525
TN,hh3,hssival,0.03508964241624693
TN,hh3,hpawval,0.011562661848049282
TN,hh3,hvetval,1.0171840359902282
TN,hh3,hsurval,0.26019458193832595
TN,hh3,hdisval,0.2836553229592934
TN,hh3,hedval,0.46047004180027823
TN,hh3,hcspval,0.06198476376119402
TN,hh3,hfinval,0.12348652586270874
TN,hh3,medicare,3.016408430255244
TN,hh3,medicaid,1.6850411855882759
TN,hh4,hucval,0.16805976033849324
TN,hh4,hwcval,0.03176131764705882
TN,hh4,hssval,4.312801919759173
TN,hh4,hssival,0.04852194436914122
TN,hh4,hvetval,1.0955908956662184
TN,hh4,hsurval,0.4020050837709251
TN,hh4,hdisval,0.12262609189726227
TN,hh4,hedval,0.4350865951791044
TN,hh4,hcspval,0.12086225623880596
TN,hh4,hfinval,0.033272415584415585
TN,hh4,medicare,1.365960500566785
TN,hh4,medicaid,0.7966678420173181
TN,hh5,hucval,0.042686523485138406
TN,hh5,hwcval,0.3222254117647059
TN,hh5,hssval,2.0710173390491957
TN,hh5,hssival,0.05943237307274086
TN,hh5,hpawval,0.025096065708418897
TN,hh5,hvetval,0.32754853261855665
TN,hh5,hsurval,0.035475816211453744
TN,hh5,hdisval,0.3180212287839468
TN,hh5,hedval,0.5433106338400803
TN,hh5,hcspval,0.03440483820895523
TN,hh5,medicare,1.9557051179975518
TN,hh5,medicaid,0.9865656902206862
TX,hh1,hucval,0.42283235764603416
TX,hh1,hwcval,0.1489277882049336
TX,hh1,hssval,12.637786459022099
TX,hh1,hssival,1.8870707229032753
TX,hh1,hpawval,0.15455795418480495
TX,hh1,hvetval,0.28177817916936665
TX,hh1,hsurval,0.18620699439647573
TX,hh1,hdisval,0.1878428400283015
TX,hh1,hedval,0.5803684085063632
TX,hh1,hcspval,0.3814401232238806
TX,hh1,hfinval,0.9624773971037288
TX,hh1,medicare,16.823924692705976
TX,hh1,medicaid,11.541227778645794
TX,hh2,hucval,0.36522887920360475
TX,hh2,hwcval,0.08872560163946867
TX,hh2,hssval,20.594389892669625
TX,hh2,hssival,1.1268931591501057
TX,hh2,hpawval,0.06826999643531828
TX,hh2,hvetval,2.1519202639175257
TX,hh2,hsurval,0.5139738344962423
TX,hh2,hdisval,0.2793666809742396
TX,hh2,hedval,1.2872794455103345
TX,hh2,hcspval,0.6365465392168039
TX,hh2,hfinval,1.4393016976205628
TX,hh2,medicare,17.000730863971594
TX,hh2,medicaid,11.662516974389106
TX,hh3,hucval,0.44116927518646915
TX,hh3,hwcval,0.39179428626944973
TX,hh3,hssval,10.388204186999983
TX,hh3,hssival,0.6200714526075425
TX,hh3,hpawval,0.11587157164681726
TX,hh3,hvetval,1.290930003370946
TX,hh3,hsurval,0.6751018740673501
TX,hh3,hdisval,0.7834145867159829
TX,hh3,hedval,0.7335705070911079
TX,hh3,hcspval,0.573912267091108
TX,hh3,hfinval,2.2372396319109464
TX,hh3,medicare,9.655537602642895
TX,hh3,medicaid,6.623707656349956
TX,hh4,hucval,0.6757944203937227
TX,hh4,hwcval,0.1028251410398482
TX,hh4,hssval,13.914473808790902
TX,hh4,hssival,0.7211659934032943
TX,hh4,hpawval,0.13058105854620125
TX,hh4,hvetval,5.845298006456554
TX,hh4,hsurval,0.83999425244792
TX,hh4,hdisval,1.0383620224253893
TX,hh4,hedval,2.224703079850746
TX,hh4,hcspval,1.2474622818301917
TX,hh4,hfinval,0.6684651625730702
TX,hh4,medicare,5.501525629945584
TX,hh4,medicaid,3.774051630887664
TX,hh5,hucval,0.4201532135727666
TX,hh5,hwcval,0.11645222163187856
TX,hh5,hssval,7.694296003929016
TX,hh5,hssival,0.17143965810225278
TX,hh5,hvetval,2.1808471460147274
TX,hh5,hsurval,1.2165439053074993
TX,hh5,hdisval,0.2622080391508906
TX,hh5,hedval,1.724255682895522
TX,hh5,hcspval,0.29166392734328356
TX,hh5,hfinval,0.13413197476808905
TX,hh5,medicare,8.553481209878532
TX,hh5,medicaid,5.86769595955614
UT,hh1,hucval,0.01378023625529404
UT,hh1,hssval,0.7482795445096593
UT,hh1,hssival,0.016070051355394147
UT,hh1,hpawval,0.008279652468172485
UT,hh1,hvetval,0.02071238824153166
UT,hh1,hsurval,0.021902672246696033
UT,hh1,hdisval,0.0003599969113882804
UT,hh1,hedval,0.03997153194029851
UT,hh1,hcspval,0.03911365970149253
UT,hh1,hfinval,0.01827426345083488
UT,hh1,medicare,0.8423839571207016
UT,hh1,medicaid,0.5366459918359022
UT,hh2,hucval,0.005989533284572005
UT,hh2,hssval,1.7712126263650103
UT,hh2,hssival,0.08155099662368287
UT,hh2,hvetval,0.03639711340206185
UT,hh2,hsurval,0.11052521339207048
UT,hh2,hdisval,0.024865194441259505
UT,hh2,hedval,0.3306000208955224
UT,hh2,hcspval,0.019385605074626864
UT,hh2,hfinval,0.06135521187384044
UT,hh2,medicare,1.086280967274251
UT,hh2,medicaid,0.6833211191341729
UT,hh3,hucval,0.0839288928396309
UT,hh3,hwcval,0.00317833575711575
UT,hh3,hssval,1.9441164133712365
UT,hh3,hssival,0.06402563370798069
UT,hh3,hvetval,0.27601492513696607
UT,hh3,hsurval,0.1539810227973568
UT,hh3,hdisval,0.07159785321422413
UT,hh3,hedval,0.09217684208955224
